order_id,order_number,order_date,created_at,closed_at,order_type,table_number,party_size,server_id,subtotal,discount_amount,discount_reason,gst,tip,total,payment_method,card_brand,card_last_four,delivery_platform,status
160,#062,2026-05-02,2026-05-02 17:07:19,2026-05-02 17:48:19,dine_in,7,4,1,96.50,0.00,,4.83,19.30,120.63,Credit,Interac Debit,8393,,completed
161,#063,2026-05-02,2026-05-02 17:06:43,2026-05-02 17:46:43,dine_in,10,2,2,50.50,0.00,,2.53,10.10,63.13,Credit,Visa,4384,,completed
162,#064,2026-05-02,2026-05-02 17:45:20,2026-05-02 18:52:20,dine_in,6,1,5,43.25,0.00,,2.16,8.65,54.06,Credit,Visa,1549,,completed
163,#065,2026-05-02,2026-05-02 17:17:29,2026-05-02 17:57:29,dine_in,2,1,5,42.50,0.00,,2.12,8.50,53.12,Credit,Mastercard,8080,,completed
164,#066,2026-05-02,2026-05-02 17:09:01,2026-05-02 17:55:01,dine_in,7,2,1,67.75,0.00,,3.39,12.20,83.34,Mobile,Google Pay,7216,,completed
165,#067,2026-05-02,2026-05-02 17:11:01,2026-05-02 17:24:01,delivery,,1,7,33.00,0.00,,1.65,0.00,34.65,Debit,Interac Debit,3056,UberEats,completed
166,#068,2026-05-02,2026-05-02 17:46:29,2026-05-02 18:07:29,takeout,,1,5,21.00,0.00,,1.05,2.10,24.15,Credit,Mastercard,4899,,completed
167,#069,2026-05-02,2026-05-02 18:39:10,2026-05-02 18:48:10,delivery,,4,1,116.75,0.00,,5.84,0.00,122.59,Debit,Interac Debit,2989,DoorDash,completed
168,#070,2026-05-02,2026-05-02 18:41:26,2026-05-02 19:33:26,dine_in,5,3,1,65.75,0.00,,3.29,11.83,80.87,Credit,Visa,0467,,completed
169,#071,2026-05-02,2026-05-02 18:56:30,2026-05-02 19:10:30,takeout,,2,1,50.50,0.00,,2.53,2.53,55.56,Credit,Visa,8804,,completed
170,#072,2026-05-02,2026-05-02 18:57:46,2026-05-02 19:33:46,dine_in,10,1,7,35.50,5.00,Loyalty,1.53,0.00,32.03,Credit,Interac Debit,9711,,completed
171,#073,2026-05-02,2026-05-02 18:16:00,2026-05-02 19:00:00,dine_in,13,3,6,84.75,0.00,,4.24,16.95,105.94,Debit,Interac Debit,6826,,completed
172,#074,2026-05-02,2026-05-02 18:01:39,2026-05-02 18:48:39,dine_in,14,3,1,75.75,0.00,,3.79,13.63,93.17,Credit,Visa,2899,,completed
173,#075,2026-05-02,2026-05-02 18:51:55,2026-05-02 19:05:55,delivery,,1,1,30.50,0.00,,1.53,0.00,32.03,Credit,Visa,3487,UberEats,completed
174,#076,2026-05-02,2026-05-02 18:09:54,2026-05-02 19:11:54,dine_in,10,3,6,81.50,0.00,,4.08,16.30,101.88,Debit,Interac Debit,1583,,completed
175,#077,2026-05-02,2026-05-02 18:36:33,2026-05-02 19:45:33,dine_in,9,5,6,149.50,0.00,,7.48,0.00,156.98,Credit,Amex,5790,,completed
176,#078,2026-05-02,2026-05-02 18:22:26,2026-05-02 19:21:26,dine_in,6,2,4,49.50,0.00,,2.48,7.42,59.40,Debit,Interac Debit,5564,,completed
177,#079,2026-05-02,2026-05-02 18:43:42,2026-05-02 18:58:42,delivery,,3,2,68.00,0.00,,3.40,0.00,71.40,Credit,Amex,7724,DoorDash,completed
178,#080,2026-05-02,2026-05-02 18:21:32,2026-05-02 18:35:32,delivery,,1,1,27.50,0.00,,1.38,0.00,28.88,Debit,Interac Debit,8436,DoorDash,completed
179,#081,2026-05-02,2026-05-02 18:08:57,2026-05-02 18:57:57,dine_in,14,1,7,37.25,0.00,,1.86,7.45,46.56,Credit,Visa,1576,,completed
180,#082,2026-05-02,2026-05-02 18:45:27,2026-05-02 19:50:27,dine_in,1,2,8,45.50,0.00,,2.27,6.83,54.60,Credit,Mastercard,8830,,completed
181,#083,2026-05-02,2026-05-02 18:50:51,2026-05-02 19:43:51,dine_in,9,1,7,32.00,0.00,,1.60,4.80,38.40,Credit,Visa,5148,,completed
182,#084,2026-05-02,2026-05-02 18:57:34,2026-05-02 19:24:34,takeout,,3,8,85.50,0.00,,4.28,0.00,89.78,Credit,Visa,3519,,completed
183,#085,2026-05-02,2026-05-02 18:16:00,2026-05-02 18:25:00,delivery,,1,6,18.00,0.00,,0.90,0.00,18.90,Debit,Interac Debit,7392,DoorDash,completed
184,#086,2026-05-02,2026-05-02 18:23:58,2026-05-02 18:53:58,takeout,,2,3,45.00,0.00,,2.25,4.50,51.75,Credit,Interac Debit,5487,,completed
185,#087,2026-05-02,2026-05-02 18:36:49,2026-05-02 19:40:49,dine_in,4,1,3,34.00,0.00,,1.70,0.00,35.70,Credit,Visa,0559,,completed
186,#088,2026-05-02,2026-05-02 18:12:57,2026-05-02 18:25:57,delivery,,4,7,103.00,0.00,,5.15,0.00,108.15,Debit,Interac Debit,3739,DoorDash,completed
187,#089,2026-05-02,2026-05-02 18:37:43,2026-05-02 18:51:43,delivery,,2,7,52.50,0.00,,2.62,0.00,55.12,Cash,,,DoorDash,completed
188,#090,2026-05-02,2026-05-02 18:07:59,2026-05-02 18:46:59,dine_in,14,2,2,68.50,0.00,,3.43,17.12,89.05,Mobile,Apple Pay,2797,,completed
189,#091,2026-05-02,2026-05-02 18:23:44,2026-05-02 18:29:44,delivery,,1,5,27.50,0.00,,1.38,0.00,28.88,Cash,,,DoorDash,completed
190,#092,2026-05-02,2026-05-02 18:46:50,2026-05-02 20:01:50,dine_in,13,2,4,61.25,0.00,,3.06,9.19,73.50,Debit,Interac Debit,5135,,completed
191,#093,2026-05-02,2026-05-02 18:21:42,2026-05-02 18:29:42,delivery,,3,4,94.25,0.00,,4.71,0.00,98.96,Debit,Interac Debit,1138,DoorDash,completed
192,#094,2026-05-02,2026-05-02 19:46:25,2026-05-02 21:00:25,dine_in,13,1,8,19.00,0.00,,0.95,2.85,22.80,Cash,,,,completed
193,#095,2026-05-02,2026-05-02 19:50:13,2026-05-02 20:02:13,delivery,,1,4,23.50,0.00,,1.18,0.00,24.68,Cash,,,SkipTheDishes,completed
194,#096,2026-05-02,2026-05-02 19:50:42,2026-05-02 20:45:42,dine_in,7,3,5,70.75,0.00,,3.54,10.61,84.90,Credit,Mastercard,1042,,completed
195,#097,2026-05-02,2026-05-02 19:10:07,2026-05-02 19:33:07,takeout,,3,4,75.50,0.00,,3.78,0.00,79.28,Cash,,,,completed
196,#098,2026-05-02,2026-05-02 19:38:29,2026-05-02 19:47:29,delivery,,1,2,19.00,0.00,,0.95,0.00,19.95,Credit,Mastercard,3740,DoorDash,completed
197,#099,2026-05-02,2026-05-02 19:20:23,2026-05-02 20:11:23,dine_in,14,2,3,49.50,0.00,,2.48,8.91,60.89,Mobile,Apple Pay,9196,,completed
198,#100,2026-05-02,2026-05-02 19:52:43,2026-05-02 20:54:43,dine_in,4,3,7,102.75,0.00,,5.14,15.41,123.30,Cash,,,,completed
199,#101,2026-05-02,2026-05-02 19:03:31,2026-05-02 20:03:31,dine_in,7,2,2,42.00,0.00,,2.10,6.30,50.40,Cash,,,,completed
200,#102,2026-05-02,2026-05-02 19:26:04,2026-05-02 19:34:04,delivery,,1,6,24.50,0.00,,1.23,0.00,25.73,Credit,Interac Debit,7713,UberEats,completed
201,#103,2026-05-02,2026-05-02 19:03:44,2026-05-02 19:16:44,delivery,,2,4,46.50,0.00,,2.33,0.00,48.83,Mobile,Apple Pay,5511,DoorDash,completed
202,#104,2026-05-02,2026-05-02 19:01:29,2026-05-02 19:54:29,dine_in,11,2,4,76.50,0.00,,3.83,13.77,94.10,Cash,,,,completed
203,#105,2026-05-02,2026-05-02 19:42:18,2026-05-02 20:49:18,dine_in,9,2,1,60.00,0.00,,3.00,12.00,75.00,Credit,Mastercard,1731,,completed
204,#106,2026-05-02,2026-05-02 19:59:46,2026-05-02 20:13:46,delivery,,2,7,86.25,0.00,,4.31,0.00,90.56,Credit,Interac Debit,9742,DoorDash,completed
205,#107,2026-05-02,2026-05-02 19:49:59,2026-05-02 20:58:59,dine_in,14,1,5,39.50,0.00,,1.98,5.92,47.40,Debit,Interac Debit,4133,,completed
206,#108,2026-05-02,2026-05-02 19:10:07,2026-05-02 20:08:07,dine_in,8,2,6,44.50,0.00,,2.23,4.45,51.18,Debit,Interac Debit,9785,,completed
207,#109,2026-05-02,2026-05-02 19:26:35,2026-05-02 19:49:35,takeout,,3,2,84.00,0.00,,4.20,8.40,96.60,Cash,,,,completed
208,#110,2026-05-02,2026-05-02 19:53:59,2026-05-02 20:33:59,dine_in,6,2,3,47.50,0.00,,2.38,8.55,58.43,Credit,Interac Debit,6858,,completed
209,#111,2026-05-02,2026-05-02 19:30:03,2026-05-02 19:42:03,delivery,,2,4,65.50,0.00,,3.28,0.00,68.78,Credit,Interac Debit,4939,SkipTheDishes,completed
210,#112,2026-05-02,2026-05-02 20:47:46,2026-05-02 21:15:46,takeout,,2,8,63.25,0.00,,3.16,0.00,66.41,Debit,Interac Debit,2418,,completed
211,#113,2026-05-02,2026-05-02 20:59:56,2026-05-02 21:22:56,takeout,,1,6,24.50,0.00,,1.23,0.00,25.73,Cash,,,,completed
212,#114,2026-05-02,2026-05-02 20:39:07,2026-05-02 21:33:07,dine_in,9,2,7,50.50,0.00,,2.53,5.05,58.08,Debit,Interac Debit,2685,,completed
213,#115,2026-05-02,2026-05-02 20:27:35,2026-05-02 21:14:35,dine_in,9,5,2,152.50,0.00,,7.62,27.45,187.57,Cash,,,,completed
214,#116,2026-05-02,2026-05-02 20:16:07,2026-05-02 20:52:07,dine_in,7,3,2,86.00,0.00,,4.30,12.90,103.20,Debit,Interac Debit,8404,,completed
215,#117,2026-05-02,2026-05-02 20:14:12,2026-05-02 21:22:12,dine_in,4,2,4,60.00,0.00,,3.00,6.00,69.00,Credit,Mastercard,5320,,completed
216,#118,2026-05-02,2026-05-02 20:44:52,2026-05-02 21:23:52,dine_in,14,2,5,67.00,0.00,,3.35,13.40,83.75,Credit,Visa,6726,,completed
217,#119,2026-05-02,2026-05-02 20:00:45,2026-05-02 20:08:45,delivery,,1,5,25.25,0.00,,1.26,0.00,0.00,Debit,Interac Debit,8541,DoorDash,voided
218,#120,2026-05-02,2026-05-02 20:07:07,2026-05-02 21:21:07,dine_in,14,4,5,123.00,0.00,,6.15,18.45,147.60,Mobile,Google Pay,7498,,completed
219,#121,2026-05-02,2026-05-02 20:05:44,2026-05-02 21:15:44,dine_in,4,2,1,47.00,0.00,,2.35,8.46,57.81,Credit,Visa,5434,,completed
220,#001,2026-05-03,2026-05-03 11:47:04,2026-05-03 12:22:04,dine_in,10,2,5,43.50,0.00,,2.18,7.83,53.51,Cash,,,,completed
221,#002,2026-05-03,2026-05-03 11:02:55,2026-05-03 11:20:55,takeout,,1,3,19.00,0.00,,0.95,2.85,22.80,Cash,,,,completed
222,#003,2026-05-03,2026-05-03 11:12:15,2026-05-03 11:28:15,takeout,,3,5,67.00,0.00,,3.35,0.00,70.35,Mobile,Google Pay,3352,,completed
223,#004,2026-05-03,2026-05-03 11:36:21,2026-05-03 12:36:21,dine_in,12,2,6,43.50,0.00,,2.18,8.70,54.38,Credit,Interac Debit,3532,,completed
224,#005,2026-05-03,2026-05-03 11:26:47,2026-05-03 11:37:47,delivery,,2,4,59.50,0.00,,2.98,0.00,62.48,Credit,Visa,9246,UberEats,completed
225,#006,2026-05-03,2026-05-03 11:23:00,2026-05-03 12:09:00,dine_in,13,7,1,188.00,0.00,,9.40,33.84,231.24,Debit,Interac Debit,1583,,completed
226,#007,2026-05-03,2026-05-03 12:47:57,2026-05-03 13:36:57,dine_in,9,4,6,113.50,0.00,,5.68,22.70,141.88,Credit,Mastercard,7645,,completed
227,#008,2026-05-03,2026-05-03 12:39:15,2026-05-03 13:18:15,dine_in,13,2,7,53.00,5.30,Birthday 10%,2.39,7.16,57.25,Mobile,Google Pay,5216,,completed
228,#009,2026-05-03,2026-05-03 12:16:53,2026-05-03 12:24:53,delivery,,1,3,18.00,0.00,,0.90,0.00,18.90,Debit,Interac Debit,0267,SkipTheDishes,completed
229,#010,2026-05-03,2026-05-03 12:29:01,2026-05-03 12:44:01,takeout,,1,1,22.50,0.00,,1.12,2.25,25.87,Debit,Interac Debit,2508,,completed
230,#011,2026-05-03,2026-05-03 12:02:52,2026-05-03 12:07:52,delivery,,2,5,67.25,0.00,,3.36,0.00,70.61,Debit,Interac Debit,6587,SkipTheDishes,completed
231,#012,2026-05-03,2026-05-03 12:42:58,2026-05-03 12:51:58,delivery,,4,6,110.50,0.00,,5.53,0.00,116.03,Credit,Visa,9201,DoorDash,completed
232,#013,2026-05-03,2026-05-03 12:13:50,2026-05-03 12:26:50,delivery,,2,8,49.25,0.00,,2.46,0.00,51.71,Mobile,Google Pay,8404,UberEats,completed
233,#014,2026-05-03,2026-05-03 12:17:49,2026-05-03 12:59:49,dine_in,8,1,6,24.50,0.00,,1.23,3.67,29.40,Debit,Interac Debit,9299,,completed
234,#015,2026-05-03,2026-05-03 12:42:44,2026-05-03 12:50:44,delivery,,2,2,74.50,0.00,,3.73,0.00,78.23,Credit,Visa,8682,DoorDash,completed
235,#016,2026-05-03,2026-05-03 12:08:03,2026-05-03 13:08:03,dine_in,4,3,3,84.75,0.00,,4.24,15.25,104.24,Debit,Interac Debit,4569,,completed
236,#017,2026-05-03,2026-05-03 12:00:32,2026-05-03 12:57:32,dine_in,5,4,3,107.50,10.00,Loyalty,4.88,17.55,119.93,Cash,,,,completed
237,#018,2026-05-03,2026-05-03 12:12:07,2026-05-03 12:22:07,delivery,,3,4,83.75,0.00,,4.19,0.00,87.94,Credit,Interac Debit,1556,UberEats,completed
238,#019,2026-05-03,2026-05-03 12:13:58,2026-05-03 12:19:58,delivery,,2,5,50.00,0.00,,2.50,0.00,52.50,Mobile,Google Pay,8939,UberEats,completed
239,#020,2026-05-03,2026-05-03 12:12:44,2026-05-03 12:41:44,takeout,,1,6,19.00,0.00,,0.95,0.00,19.95,Debit,Interac Debit,8850,,completed
240,#021,2026-05-03,2026-05-03 12:29:00,2026-05-03 12:39:00,delivery,,1,3,40.50,0.00,,2.02,0.00,42.52,Credit,Visa,8882,SkipTheDishes,completed
241,#022,2026-05-03,2026-05-03 12:15:49,2026-05-03 12:25:49,delivery,,1,5,25.50,3.82,Loyalty,1.08,0.00,22.76,Debit,Interac Debit,1319,SkipTheDishes,completed
242,#023,2026-05-03,2026-05-03 12:28:19,2026-05-03 12:36:19,delivery,,1,2,35.50,0.00,,1.78,0.00,37.28,Credit,Visa,4131,SkipTheDishes,completed
243,#024,2026-05-03,2026-05-03 13:05:50,2026-05-03 13:42:50,dine_in,5,2,4,56.00,0.00,,2.80,8.40,67.20,Debit,Interac Debit,4365,,completed
244,#025,2026-05-03,2026-05-03 13:41:21,2026-05-03 14:28:21,dine_in,10,5,4,147.50,0.00,,7.38,26.55,181.43,Credit,Visa,0955,,completed
245,#026,2026-05-03,2026-05-03 13:22:22,2026-05-03 14:14:22,dine_in,6,1,7,38.50,0.00,,1.93,6.93,47.36,Credit,Mastercard,2568,,completed
246,#027,2026-05-03,2026-05-03 13:41:34,2026-05-03 14:19:34,dine_in,1,2,3,50.00,0.00,,2.50,5.00,57.50,Credit,Interac Debit,9282,,completed
247,#028,2026-05-03,2026-05-03 13:36:33,2026-05-03 14:00:33,takeout,,2,6,86.25,0.00,,4.31,4.31,94.87,Credit,Mastercard,7035,,completed
248,#029,2026-05-03,2026-05-03 13:29:20,2026-05-03 14:38:20,dine_in,5,4,6,102.75,0.00,,5.14,20.55,128.44,Credit,Visa,7850,,completed
249,#030,2026-05-03,2026-05-03 13:10:04,2026-05-03 13:22:04,delivery,,2,7,51.00,0.00,,2.55,0.00,53.55,Cash,,,DoorDash,completed
250,#031,2026-05-03,2026-05-03 13:36:49,2026-05-03 14:50:49,dine_in,7,2,8,49.00,0.00,,2.45,9.80,61.25,Debit,Interac Debit,4762,,completed
251,#032,2026-05-03,2026-05-03 13:15:44,2026-05-03 14:25:44,dine_in,13,4,2,97.50,9.75,Birthday 10%,4.39,13.16,105.30,Credit,Amex,8527,,completed
252,#033,2026-05-03,2026-05-03 13:35:15,2026-05-03 14:38:15,dine_in,4,2,1,55.50,0.00,,2.78,9.99,68.27,Debit,Interac Debit,7897,,completed
253,#034,2026-05-03,2026-05-03 13:40:08,2026-05-03 14:37:08,dine_in,7,4,8,120.75,0.00,,6.04,24.15,150.94,Mobile,Apple Pay,5435,,completed
254,#035,2026-05-03,2026-05-03 13:23:09,2026-05-03 14:26:09,dine_in,14,1,6,18.00,0.00,,0.90,0.00,18.90,Debit,Interac Debit,1467,,completed
255,#036,2026-05-03,2026-05-03 13:53:15,2026-05-03 14:37:15,dine_in,11,2,1,41.00,0.00,,2.05,7.38,50.43,Credit,Mastercard,6130,,completed
256,#037,2026-05-03,2026-05-03 13:13:41,2026-05-03 13:27:41,delivery,,2,4,61.75,0.00,,3.09,0.00,64.84,Credit,Visa,4841,DoorDash,completed
257,#038,2026-05-03,2026-05-03 13:28:12,2026-05-03 13:41:12,delivery,,3,8,100.25,0.00,,5.01,0.00,105.26,Cash,,,UberEats,completed
258,#039,2026-05-03,2026-05-03 13:20:51,2026-05-03 14:28:51,dine_in,13,4,7,107.50,0.00,,5.38,21.50,134.38,Cash,,,,completed
259,#040,2026-05-03,2026-05-03 14:17:19,2026-05-03 14:28:19,delivery,,2,6,53.00,0.00,,2.65,0.00,55.65,Debit,Interac Debit,6846,SkipTheDishes,completed
260,#041,2026-05-03,2026-05-03 14:09:52,2026-05-03 14:58:52,dine_in,9,2,8,52.25,0.00,,2.61,10.45,65.31,Debit,Interac Debit,9664,,completed
261,#042,2026-05-03,2026-05-03 14:17:06,2026-05-03 14:55:06,dine_in,7,4,2,105.00,0.00,,5.25,21.00,131.25,Cash,,,,completed
262,#043,2026-05-03,2026-05-03 14:29:41,2026-05-03 15:16:41,dine_in,7,4,1,115.50,0.00,,5.78,20.79,142.07,Debit,Interac Debit,8271,,completed
263,#044,2026-05-03,2026-05-03 14:37:07,2026-05-03 14:56:07,takeout,,2,5,57.50,0.00,,2.88,0.00,60.38,Debit,Interac Debit,2607,,completed
264,#045,2026-05-03,2026-05-03 15:52:37,2026-05-03 17:02:37,dine_in,14,4,6,91.75,13.76,Manager comp,3.90,11.70,93.59,Mobile,Google Pay,1863,,completed
265,#046,2026-05-03,2026-05-03 15:31:45,2026-05-03 15:44:45,takeout,,2,8,40.00,0.00,,2.00,6.00,48.00,Credit,Interac Debit,5783,,completed
266,#047,2026-05-03,2026-05-03 16:32:13,2026-05-03 16:49:13,takeout,,3,3,66.75,0.00,,3.34,0.00,70.09,Debit,Interac Debit,5522,,completed
267,#048,2026-05-03,2026-05-03 16:37:27,2026-05-03 17:28:27,dine_in,12,2,2,46.50,0.00,,2.33,9.30,58.13,Debit,Interac Debit,3439,,completed
268,#049,2026-05-03,2026-05-03 16:09:40,2026-05-03 16:52:40,dine_in,3,2,7,44.25,0.00,,2.21,6.64,53.10,Debit,Interac Debit,2521,,completed
269,#050,2026-05-03,2026-05-03 17:40:00,2026-05-03 18:23:00,dine_in,10,5,8,129.75,0.00,,6.49,23.36,159.60,Credit,Interac Debit,0601,,completed
270,#051,2026-05-03,2026-05-03 17:10:26,2026-05-03 17:22:26,delivery,,3,7,88.50,0.00,,4.42,0.00,92.92,Credit,Visa,0252,UberEats,completed
271,#052,2026-05-03,2026-05-03 17:54:55,2026-05-03 18:56:55,dine_in,8,3,3,79.25,0.00,,3.96,14.26,97.47,Credit,Visa,8895,,completed
272,#053,2026-05-03,2026-05-03 17:07:26,2026-05-03 17:43:26,dine_in,10,4,1,122.00,0.00,,6.10,21.96,150.06,Mobile,Google Pay,3597,,completed
273,#054,2026-05-03,2026-05-03 17:40:19,2026-05-03 18:01:19,takeout,,3,4,77.25,0.00,,3.86,3.86,84.97,Debit,Interac Debit,0355,,completed
274,#055,2026-05-03,2026-05-03 17:54:08,2026-05-03 18:29:08,dine_in,11,2,6,50.25,0.00,,2.51,12.56,65.32,Debit,Interac Debit,4762,,completed
275,#056,2026-05-03,2026-05-03 17:46:18,2026-05-03 17:51:18,delivery,,2,2,72.25,0.00,,3.61,0.00,75.86,Cash,,,DoorDash,completed
276,#057,2026-05-03,2026-05-03 17:42:26,2026-05-03 18:27:26,dine_in,9,2,1,45.50,0.00,,2.27,6.83,54.60,Cash,,,,completed
277,#058,2026-05-03,2026-05-03 17:51:22,2026-05-03 18:47:22,dine_in,9,3,2,75.75,0.00,,3.79,11.36,90.90,Debit,Interac Debit,2768,,completed
278,#059,2026-05-03,2026-05-03 17:09:15,2026-05-03 17:23:15,takeout,,4,6,147.25,0.00,,7.36,14.73,169.34,Credit,Visa,0271,,completed
279,#060,2026-05-03,2026-05-03 17:37:20,2026-05-03 17:45:20,delivery,,4,7,121.25,0.00,,6.06,0.00,127.31,Debit,Interac Debit,0837,DoorDash,completed
280,#061,2026-05-03,2026-05-03 17:40:30,2026-05-03 18:21:30,dine_in,7,2,7,57.50,0.00,,2.88,8.62,69.00,Debit,Interac Debit,8513,,completed
281,#062,2026-05-03,2026-05-03 17:55:30,2026-05-03 18:51:30,dine_in,10,6,7,177.50,0.00,,8.88,35.50,221.88,Debit,Interac Debit,1797,,completed
282,#063,2026-05-03,2026-05-03 17:53:05,2026-05-03 18:45:05,dine_in,8,4,5,113.25,0.00,,5.66,22.65,141.56,Credit,Visa,2924,,completed
283,#064,2026-05-03,2026-05-03 17:39:57,2026-05-03 18:14:57,dine_in,5,3,7,91.25,0.00,,4.56,18.25,114.06,Credit,Mastercard,3435,,completed
284,#065,2026-05-03,2026-05-03 17:22:57,2026-05-03 17:59:57,dine_in,10,1,7,24.25,0.00,,1.21,3.64,29.10,Credit,Visa,9285,,completed
285,#066,2026-05-03,2026-05-03 17:43:09,2026-05-03 18:30:09,dine_in,2,2,2,65.00,0.00,,3.25,9.75,78.00,Credit,Mastercard,7580,,completed
286,#067,2026-05-03,2026-05-03 18:31:19,2026-05-03 19:22:19,dine_in,10,5,5,151.00,0.00,,7.55,27.18,185.73,Credit,Visa,6664,,completed
287,#068,2026-05-03,2026-05-03 18:42:19,2026-05-03 19:49:19,dine_in,8,2,3,53.25,0.00,,2.66,10.65,66.56,Debit,Interac Debit,4402,,completed
288,#069,2026-05-03,2026-05-03 18:48:34,2026-05-03 19:03:34,delivery,,1,4,19.00,0.00,,0.95,0.00,19.95,Debit,Interac Debit,8559,SkipTheDishes,completed
289,#070,2026-05-03,2026-05-03 18:15:40,2026-05-03 18:39:40,takeout,,1,2,19.00,0.00,,0.95,0.00,19.95,Credit,Mastercard,3513,,completed
290,#071,2026-05-03,2026-05-03 18:34:11,2026-05-03 19:37:11,dine_in,5,2,8,66.25,0.00,,3.31,9.94,79.50,Mobile,Apple Pay,7227,,completed
291,#072,2026-05-03,2026-05-03 18:59:37,2026-05-03 20:02:37,dine_in,5,1,3,18.00,0.00,,0.90,2.70,21.60,Credit,Mastercard,7897,,completed
292,#073,2026-05-03,2026-05-03 18:55:22,2026-05-03 19:07:22,delivery,,2,6,48.00,0.00,,2.40,0.00,50.40,Debit,Interac Debit,5414,DoorDash,completed
293,#074,2026-05-03,2026-05-03 18:15:11,2026-05-03 19:23:11,dine_in,3,2,7,65.25,0.00,,3.26,9.79,78.30,Credit,Visa,4249,,completed
294,#075,2026-05-03,2026-05-03 18:13:18,2026-05-03 18:27:18,delivery,,2,3,41.50,0.00,,2.08,0.00,43.58,Credit,Visa,6917,DoorDash,completed
295,#076,2026-05-03,2026-05-03 18:24:51,2026-05-03 19:16:51,dine_in,9,2,3,66.50,0.00,,3.33,13.30,83.13,Credit,Amex,8467,,completed
296,#077,2026-05-03,2026-05-03 18:04:24,2026-05-03 18:11:24,delivery,,1,6,19.00,0.00,,0.95,0.00,19.95,Credit,Amex,0731,DoorDash,completed
297,#078,2026-05-03,2026-05-03 18:13:36,2026-05-03 18:19:36,delivery,,1,5,27.50,0.00,,1.38,0.00,28.88,Credit,Interac Debit,7749,DoorDash,completed
298,#079,2026-05-03,2026-05-03 18:17:14,2026-05-03 18:30:14,delivery,,2,8,52.25,0.00,,2.61,0.00,54.86,Credit,Visa,6396,DoorDash,completed
299,#080,2026-05-03,2026-05-03 18:16:35,2026-05-03 18:34:35,takeout,,2,6,52.50,0.00,,2.62,0.00,55.12,Credit,Mastercard,4375,,completed
300,#081,2026-05-03,2026-05-03 19:31:00,2026-05-03 19:42:00,delivery,,1,2,19.00,0.00,,0.95,0.00,19.95,Cash,,,DoorDash,completed
301,#082,2026-05-03,2026-05-03 19:58:41,2026-05-03 21:01:41,dine_in,6,4,1,105.25,0.00,,5.26,18.95,129.46,Mobile,Google Pay,8720,,completed
302,#083,2026-05-03,2026-05-03 19:44:39,2026-05-03 19:59:39,delivery,,2,1,42.50,0.00,,2.12,0.00,44.62,Cash,,,UberEats,completed
303,#084,2026-05-03,2026-05-03 19:47:28,2026-05-03 20:06:28,takeout,,2,5,53.00,0.00,,2.65,0.00,55.65,Debit,Interac Debit,5282,,completed
304,#085,2026-05-03,2026-05-03 19:54:33,2026-05-03 20:15:33,takeout,,2,8,43.50,0.00,,2.18,0.00,45.68,Mobile,Apple Pay,5966,,completed
305,#086,2026-05-03,2026-05-03 19:54:34,2026-05-03 20:34:34,dine_in,7,1,8,23.50,0.00,,1.18,3.52,28.20,Credit,Visa,2899,,completed
306,#087,2026-05-03,2026-05-03 19:18:19,2026-05-03 20:14:19,dine_in,10,5,6,101.00,0.00,,5.05,18.18,124.23,Debit,Interac Debit,7893,,completed
307,#088,2026-05-03,2026-05-03 19:42:05,2026-05-03 19:49:05,delivery,,1,5,23.50,0.00,,1.18,0.00,24.68,Debit,Interac Debit,7155,SkipTheDishes,completed
308,#089,2026-05-03,2026-05-03 19:34:04,2026-05-03 19:39:04,delivery,,2,3,54.75,0.00,,2.74,0.00,57.49,Credit,Mastercard,2090,SkipTheDishes,completed
309,#090,2026-05-03,2026-05-03 19:17:45,2026-05-03 20:28:45,dine_in,3,2,8,67.25,0.00,,3.36,12.11,82.72,Credit,Visa,2280,,completed
310,#091,2026-05-03,2026-05-03 19:11:44,2026-05-03 20:16:44,dine_in,9,5,4,148.00,0.00,,7.40,26.64,182.04,Mobile,Google Pay,7678,,completed
311,#092,2026-05-03,2026-05-03 19:35:12,2026-05-03 20:12:12,dine_in,13,2,8,57.00,0.00,,2.85,10.26,70.11,Credit,Visa,4799,,completed
312,#093,2026-05-03,2026-05-03 19:17:13,2026-05-03 20:03:13,dine_in,9,3,5,82.00,0.00,,4.10,14.76,100.86,Mobile,Google Pay,8869,,completed
313,#094,2026-05-03,2026-05-03 19:19:59,2026-05-03 20:30:59,dine_in,2,2,7,68.25,0.00,,3.41,10.24,81.90,Credit,Mastercard,1507,,completed
314,#095,2026-05-03,2026-05-03 19:53:09,2026-05-03 20:59:09,dine_in,10,2,4,46.50,0.00,,2.33,8.37,57.20,Cash,,,,completed
315,#096,2026-05-03,2026-05-03 19:10:35,2026-05-03 20:18:35,dine_in,6,4,1,133.00,0.00,,6.65,13.30,152.95,Debit,Interac Debit,5791,,completed
316,#097,2026-05-03,2026-05-03 20:25:09,2026-05-03 20:38:09,delivery,,2,2,55.75,0.00,,2.79,0.00,58.54,Credit,Mastercard,1907,SkipTheDishes,completed
317,#098,2026-05-03,2026-05-03 20:11:19,2026-05-03 20:17:19,delivery,,4,8,108.75,0.00,,5.44,0.00,114.19,Debit,Interac Debit,0024,UberEats,completed
318,#099,2026-05-03,2026-05-03 20:33:37,2026-05-03 21:37:37,dine_in,2,2,6,51.50,0.00,,2.58,7.72,61.80,Debit,Interac Debit,7035,,completed
