order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price,modifier,line_total
388,65,63,Iced Pineapple,Drinks,1,7.50,,7.50
389,65,28,Ginger Beef,Plant-Based Meat,1,21.00,Extra Spicy,21.00
390,65,46,Jasmine Rice,Sides,1,2.75,,2.75
391,65,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
392,65,47,Coconut Rice,Sides,1,3.00,,3.00
393,65,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
394,65,11,Fried Enoki Mushroom,Starters,1,16.00,,16.00
395,65,69,Cheesecake,Desserts,1,11.00,,11.00
396,65,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
397,66,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
398,66,51,Soy Latte,Coffee,1,5.50,,5.50
399,66,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
400,67,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
401,67,70,Panna Cotta,Desserts,1,9.00,,9.00
402,68,12,Wonton Soup,Soups,1,18.00,,18.00
403,68,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
404,68,16,Chili Green Beans,Veggie & Tofu,1,19.00,No Cilantro,19.00
405,68,19,Savory Eggplant,Veggie & Tofu,1,18.00,Gluten Friendly,18.00
406,68,48,Brown Rice,Sides,1,3.00,,3.00
407,68,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
408,68,29,Dendeng,Plant-Based Meat,1,20.00,Extra Spicy,20.00
409,68,46,Jasmine Rice,Sides,1,2.75,,2.75
410,68,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
411,69,13,Tom Yum Soup,Soups,1,18.00,,18.00
412,69,38,Rendang,Plant-Based Meat,1,20.00,Extra Sauce,20.00
413,69,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
414,69,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
415,69,70,Panna Cotta,Desserts,1,9.00,,9.00
416,70,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
417,70,51,Soy Latte,Coffee,1,5.50,,5.50
418,70,26,Chili Tofu,Veggie & Tofu,1,19.00,Sauce on Side,19.00
419,70,46,Jasmine Rice,Sides,1,2.75,,2.75
420,70,31,Spicy Chicken,Plant-Based Meat,1,19.00,No Cilantro,19.00
421,70,46,Jasmine Rice,Sides,1,2.75,,2.75
422,70,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
423,71,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,No Peanuts,20.00
424,71,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
425,71,79,Add Noodles (Soup),Extras,1,3.00,,3.00
426,71,51,Soy Latte,Coffee,1,5.50,,5.50
427,71,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
428,71,48,Brown Rice,Sides,1,3.00,,3.00
429,71,57,Soy Chai Latte,Tea,1,5.50,,5.50
430,71,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
431,71,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
432,71,40,Bakmi Goreng,Rice & Noodles,1,19.00,,19.00
433,72,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
434,72,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
435,72,28,Ginger Beef,Plant-Based Meat,1,21.00,No Peanuts,21.00
436,72,59,Hot Chocolate,Tea,1,5.00,,5.00
437,72,7,Roti Canai,Starters,1,13.00,,13.00
438,72,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
439,73,34,Curry Mutton,Plant-Based Meat,1,22.00,,22.00
440,73,47,Coconut Rice,Sides,1,3.00,,3.00
441,73,39,Nasi Goreng,Rice & Noodles,1,18.00,Extra Spicy,18.00
442,73,24,Tempeh Pulau,Veggie & Tofu,1,20.00,,20.00
443,73,60,Matcha Latte,Tea,1,6.50,,6.50
444,73,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
445,74,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,Extra Sauce,20.00
446,75,34,Curry Mutton,Plant-Based Meat,1,22.00,No Mushrooms,22.00
447,75,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
448,75,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,No Mushrooms,20.00
449,75,46,Jasmine Rice,Sides,1,2.75,,2.75
450,75,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
451,75,72,Vegan Ice Cream,Desserts,1,7.00,,7.00
452,75,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
453,76,13,Tom Yum Soup,Soups,1,18.00,,18.00
454,76,79,Add Noodles (Soup),Extras,1,3.00,,3.00
455,76,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,Less Spicy,18.00
456,76,47,Coconut Rice,Sides,1,3.00,,3.00
457,76,57,Soy Chai Latte,Tea,1,5.50,,5.50
458,76,7,Roti Canai,Starters,1,13.00,,13.00
459,76,70,Panna Cotta,Desserts,1,9.00,,9.00
460,76,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
461,77,21,Mapo Tofu,Veggie & Tofu,1,19.00,,19.00
462,77,60,Matcha Latte,Tea,1,6.50,,6.50
463,77,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
464,77,48,Brown Rice,Sides,1,3.00,,3.00
465,77,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
466,77,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
467,77,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,Gluten Friendly,20.00
468,77,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
469,78,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,No Cilantro,20.00
470,78,47,Coconut Rice,Sides,1,3.00,,3.00
471,78,42,Kwetiau Goreng,Rice & Noodles,1,19.00,,19.00
472,78,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
473,79,36,Spicy Shrimp,Plant-Based Meat,1,20.00,,20.00
474,79,47,Coconut Rice,Sides,1,3.00,,3.00
475,79,76,Extra Veggies,Extras,1,4.00,,4.00
476,79,56,Organic Tea,Tea,1,3.50,,3.50
477,79,26,Chili Tofu,Veggie & Tofu,1,19.00,Extra Spicy,19.00
478,79,25,Mushroom Tofu,Veggie & Tofu,1,19.00,,19.00
479,79,51,Soy Latte,Coffee,1,5.50,,5.50
480,79,6,Gado Gado,Starters,1,14.00,,14.00
481,79,69,Cheesecake,Desserts,1,11.00,,11.00
482,79,69,Cheesecake,Desserts,1,11.00,,11.00
483,80,41,Bihun Goreng,Rice & Noodles,1,18.00,,18.00
484,80,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
485,80,43,Singapore Noodle,Rice & Noodles,1,19.00,Gluten Friendly,19.00
486,80,52,Soy Mocha,Coffee,1,6.00,,6.00
487,80,28,Ginger Beef,Plant-Based Meat,1,21.00,Sauce on Side,21.00
488,80,47,Coconut Rice,Sides,1,3.00,,3.00
489,80,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
490,81,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
491,81,46,Jasmine Rice,Sides,1,2.75,,2.75
492,81,59,Hot Chocolate,Tea,1,5.00,,5.00
493,81,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
494,81,79,Add Noodles (Soup),Extras,1,3.00,,3.00
495,81,75,Extra Tofu,Extras,1,4.00,,4.00
496,81,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
497,82,13,Tom Yum Soup,Soups,1,18.00,,18.00
498,82,28,Ginger Beef,Plant-Based Meat,1,21.00,Less Spicy,21.00
499,82,48,Brown Rice,Sides,1,3.00,,3.00
500,82,16,Chili Green Beans,Veggie & Tofu,1,19.00,,19.00
501,82,47,Coconut Rice,Sides,1,3.00,,3.00
502,82,62,Iced Lychee,Drinks,1,7.50,,7.50
503,82,36,Spicy Shrimp,Plant-Based Meat,1,20.00,Extra Spicy,20.00
504,82,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
505,82,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
506,82,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
507,83,42,Kwetiau Goreng,Rice & Noodles,1,19.00,No Peanuts,19.00
508,83,12,Wonton Soup,Soups,1,18.00,Extra Spicy,18.00
509,83,56,Organic Tea,Tea,1,3.50,,3.50
510,83,19,Savory Eggplant,Veggie & Tofu,1,18.00,,18.00
511,83,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
512,83,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
513,84,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,Extra Spicy,18.00
514,84,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
515,84,47,Coconut Rice,Sides,1,3.00,,3.00
516,85,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
517,85,62,Iced Lychee,Drinks,1,7.50,,7.50
518,85,31,Spicy Chicken,Plant-Based Meat,1,19.00,Less Spicy,19.00
519,85,46,Jasmine Rice,Sides,1,2.75,,2.75
520,85,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,Allergy: Nuts,20.00
521,85,47,Coconut Rice,Sides,1,3.00,,3.00
522,85,21,Mapo Tofu,Veggie & Tofu,1,19.00,No Cilantro,19.00
523,85,47,Coconut Rice,Sides,1,3.00,,3.00
524,85,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
525,86,28,Ginger Beef,Plant-Based Meat,1,21.00,Sauce on Side,21.00
526,86,76,Extra Veggies,Extras,1,4.00,,4.00
527,86,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
528,86,28,Ginger Beef,Plant-Based Meat,1,21.00,Extra Sauce,21.00
529,86,51,Soy Latte,Coffee,1,5.50,,5.50
530,86,14,Spicy Curry Noodle Soup,Soups,1,18.00,Allergy: Nuts,18.00
531,86,79,Add Noodles (Soup),Extras,1,3.00,,3.00
532,86,62,Iced Lychee,Drinks,1,7.50,,7.50
533,86,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
534,86,72,Vegan Ice Cream,Desserts,1,7.00,,7.00
535,86,69,Cheesecake,Desserts,1,11.00,,11.00
536,87,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
537,87,50,Americano,Coffee,1,4.50,,4.50
538,87,21,Mapo Tofu,Veggie & Tofu,1,19.00,,19.00
539,87,46,Jasmine Rice,Sides,1,2.75,,2.75
540,87,31,Spicy Chicken,Plant-Based Meat,1,19.00,,19.00
541,87,46,Jasmine Rice,Sides,1,2.75,,2.75
542,87,32,General Tao Chicken,Plant-Based Meat,1,21.00,No Cilantro,21.00
543,87,47,Coconut Rice,Sides,1,3.00,,3.00
544,87,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
545,87,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
546,87,7,Roti Canai,Starters,1,13.00,,13.00
547,88,30,Sweet & Sour Chicken,Plant-Based Meat,1,19.00,,19.00
548,88,46,Jasmine Rice,Sides,1,2.75,,2.75
549,88,50,Americano,Coffee,1,4.50,,4.50
550,88,16,Chili Green Beans,Veggie & Tofu,1,19.00,,19.00
551,88,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
552,88,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
553,88,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,,18.00
554,88,48,Brown Rice,Sides,1,3.00,,3.00
555,88,75,Extra Tofu,Extras,1,4.00,,4.00
556,88,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
557,89,21,Mapo Tofu,Veggie & Tofu,1,19.00,,19.00
558,89,57,Soy Chai Latte,Tea,1,5.50,,5.50
559,89,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,No Onion,19.00
560,89,7,Roti Canai,Starters,1,13.00,,13.00
561,90,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
562,90,46,Jasmine Rice,Sides,1,2.75,,2.75
563,90,24,Tempeh Pulau,Veggie & Tofu,1,20.00,,20.00
564,90,47,Coconut Rice,Sides,1,3.00,,3.00
565,90,57,Soy Chai Latte,Tea,1,5.50,,5.50
566,90,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
567,90,69,Cheesecake,Desserts,1,11.00,,11.00
568,91,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,No Cilantro,19.00
569,91,46,Jasmine Rice,Sides,1,2.75,,2.75
570,91,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
571,91,12,Wonton Soup,Soups,1,18.00,Allergy: Nuts,18.00
572,91,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
573,91,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,Gluten Friendly,18.00
574,91,47,Coconut Rice,Sides,1,3.00,,3.00
575,91,32,General Tao Chicken,Plant-Based Meat,1,21.00,No Peanuts,21.00
576,91,46,Jasmine Rice,Sides,1,2.75,,2.75
577,91,59,Hot Chocolate,Tea,1,5.00,,5.00
578,91,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
579,92,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
580,92,47,Coconut Rice,Sides,1,3.00,,3.00
581,92,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
582,93,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
583,93,46,Jasmine Rice,Sides,1,2.75,,2.75
584,93,51,Soy Latte,Coffee,1,5.50,,5.50
585,93,18,King Oyster Mushroom Gaylan,Veggie & Tofu,1,20.00,Sauce on Side,20.00
586,93,46,Jasmine Rice,Sides,1,2.75,,2.75
587,93,8,Breaded Cauliflower Bites,Starters,1,13.00,,13.00
588,94,34,Curry Mutton,Plant-Based Meat,1,22.00,,22.00
589,94,76,Extra Veggies,Extras,1,4.00,,4.00
590,94,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
591,94,40,Bakmi Goreng,Rice & Noodles,1,19.00,,19.00
592,94,55,Decaf Coffee,Coffee,1,4.50,,4.50
593,94,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
594,94,16,Chili Green Beans,Veggie & Tofu,1,19.00,Sauce on Side,19.00
595,94,10,Bean Curd Drumsticks,Starters,1,13.00,,13.00
596,95,36,Spicy Shrimp,Plant-Based Meat,1,20.00,Allergy: Nuts,20.00
597,95,48,Brown Rice,Sides,1,3.00,,3.00
598,95,62,Iced Lychee,Drinks,1,7.50,,7.50
599,96,12,Wonton Soup,Soups,1,18.00,Less Spicy,18.00
600,96,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,No Peanuts,20.00
601,96,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
602,97,29,Dendeng,Plant-Based Meat,1,20.00,Gluten Friendly,20.00
603,98,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
604,98,29,Dendeng,Plant-Based Meat,1,20.00,,20.00
605,98,28,Ginger Beef,Plant-Based Meat,1,21.00,No Mushrooms,21.00
606,98,47,Coconut Rice,Sides,1,3.00,,3.00
607,98,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,No Mushrooms,19.00
608,98,46,Jasmine Rice,Sides,1,2.75,,2.75
609,99,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
610,99,41,Bihun Goreng,Rice & Noodles,1,18.00,Extra Sauce,18.00
611,99,50,Americano,Coffee,1,4.50,,4.50
612,100,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,Allergy: Nuts,19.00
613,100,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
614,100,18,King Oyster Mushroom Gaylan,Veggie & Tofu,1,20.00,No Peanuts,20.00
615,101,32,General Tao Chicken,Plant-Based Meat,1,21.00,No Onion,21.00
616,101,46,Jasmine Rice,Sides,1,2.75,,2.75
617,101,52,Soy Mocha,Coffee,1,6.00,,6.00
618,101,49,Lunch Special,Lunch Special,1,18.00,Entree: Teriyaki Chicken,18.00
619,101,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Tofu,18.00
620,101,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
621,102,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
622,102,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
623,102,13,Tom Yum Soup,Soups,1,18.00,,18.00
624,102,28,Ginger Beef,Plant-Based Meat,1,21.00,Gluten Friendly,21.00
625,102,46,Jasmine Rice,Sides,1,2.75,,2.75
626,102,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
627,103,49,Lunch Special,Lunch Special,1,18.00,Entree: Spicy Nuggets,18.00
628,103,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Tofu,18.00
629,103,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
630,103,49,Lunch Special,Lunch Special,1,18.00,Entree: Padmanadi Veg Deluxe,18.00
631,103,21,Mapo Tofu,Veggie & Tofu,1,19.00,,19.00
632,103,48,Brown Rice,Sides,1,3.00,,3.00
633,103,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
634,103,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
635,103,8,Breaded Cauliflower Bites,Starters,1,13.00,,13.00
636,103,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
637,104,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
638,104,60,Matcha Latte,Tea,1,6.50,,6.50
639,104,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
640,104,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
641,104,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
642,105,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,,20.00
643,105,18,King Oyster Mushroom Gaylan,Veggie & Tofu,1,20.00,,20.00
644,105,46,Jasmine Rice,Sides,1,2.75,,2.75
645,106,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
646,106,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
647,106,36,Spicy Shrimp,Plant-Based Meat,1,20.00,Sauce on Side,20.00
648,106,46,Jasmine Rice,Sides,1,2.75,,2.75
649,106,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
650,107,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
651,107,51,Soy Latte,Coffee,1,5.50,,5.50
652,107,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,Allergy: Nuts,20.00
653,107,49,Lunch Special,Lunch Special,1,18.00,Entree: Kung Pao Chicken,18.00
654,107,49,Lunch Special,Lunch Special,1,18.00,Entree: Savory Eggplant,18.00
655,107,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Tofu,18.00
656,107,77,Sub Coconut Rice (+1),Extras,1,1.00,,1.00
657,107,33,Curry Chicken,Plant-Based Meat,1,22.00,No Peanuts,22.00
658,107,46,Jasmine Rice,Sides,1,2.75,,2.75
659,107,62,Iced Lychee,Drinks,1,7.50,,7.50
660,107,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
661,107,58,London Fog,Tea,1,5.50,,5.50
662,107,49,Lunch Special,Lunch Special,1,18.00,Entree: Kung Pao Chicken,18.00
663,107,6,Gado Gado,Starters,1,14.00,,14.00
664,107,70,Panna Cotta,Desserts,1,9.00,,9.00
665,108,32,General Tao Chicken,Plant-Based Meat,1,21.00,Gluten Friendly,21.00
666,108,46,Jasmine Rice,Sides,1,2.75,,2.75
667,108,33,Curry Chicken,Plant-Based Meat,1,22.00,Extra Spicy,22.00
668,108,46,Jasmine Rice,Sides,1,2.75,,2.75
669,108,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
670,108,49,Lunch Special,Lunch Special,1,18.00,Entree: Ginger Beef,18.00
671,108,69,Cheesecake,Desserts,1,11.00,,11.00
672,109,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
673,109,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
674,109,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
675,109,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
676,109,41,Bihun Goreng,Rice & Noodles,1,18.00,,18.00
677,109,8,Breaded Cauliflower Bites,Starters,1,13.00,,13.00
678,109,6,Gado Gado,Starters,1,14.00,,14.00
679,110,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,No Mushrooms,19.00
680,110,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
681,110,47,Coconut Rice,Sides,1,3.00,,3.00
682,110,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,,19.00
683,110,48,Brown Rice,Sides,1,3.00,,3.00
684,110,49,Lunch Special,Lunch Special,1,18.00,Entree: Spicy Nuggets,18.00
685,110,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
686,110,6,Gado Gado,Starters,1,14.00,,14.00
687,111,49,Lunch Special,Lunch Special,1,18.00,Entree: Padmanadi Veg Deluxe,18.00
688,111,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
689,111,50,Americano,Coffee,1,4.50,,4.50
690,111,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,,18.00
691,111,48,Brown Rice,Sides,1,3.00,,3.00
692,111,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
693,111,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
694,111,47,Coconut Rice,Sides,1,3.00,,3.00
695,111,75,Extra Tofu,Extras,1,4.00,,4.00
696,111,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
697,112,49,Lunch Special,Lunch Special,1,18.00,Entree: Savory Eggplant,18.00
698,112,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
699,112,10,Bean Curd Drumsticks,Starters,1,13.00,,13.00
700,113,49,Lunch Special,Lunch Special,1,18.00,Entree: Kung Pao Chicken,18.00
701,113,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
702,113,29,Dendeng,Plant-Based Meat,1,20.00,,20.00
703,113,48,Brown Rice,Sides,1,3.00,,3.00
704,114,40,Bakmi Goreng,Rice & Noodles,1,19.00,,19.00
705,114,21,Mapo Tofu,Veggie & Tofu,1,19.00,,19.00
706,114,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
707,114,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,,19.00
708,114,47,Coconut Rice,Sides,1,3.00,,3.00
709,114,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
710,114,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
711,114,56,Organic Tea,Tea,1,3.50,,3.50
712,114,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
713,114,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
714,114,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
715,114,77,Sub Coconut Rice (+1),Extras,1,1.00,,1.00
716,114,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
717,114,32,General Tao Chicken,Plant-Based Meat,1,21.00,No Onion,21.00
718,114,58,London Fog,Tea,1,5.50,,5.50
719,114,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
720,115,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Chicken,18.00
721,115,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
722,115,77,Sub Coconut Rice (+1),Extras,1,1.00,,1.00
723,115,50,Americano,Coffee,1,4.50,,4.50
724,115,73,Chocolate Mousse,Desserts,1,9.00,,9.00
725,115,69,Cheesecake,Desserts,1,11.00,,11.00
726,116,21,Mapo Tofu,Veggie & Tofu,1,19.00,Sauce on Side,19.00
727,117,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
728,117,60,Matcha Latte,Tea,1,6.50,,6.50
729,117,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
730,118,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
731,118,46,Jasmine Rice,Sides,1,2.75,,2.75
732,118,58,London Fog,Tea,1,5.50,,5.50
733,118,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,No Peanuts,18.00
734,118,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
735,118,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
736,119,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
737,119,57,Soy Chai Latte,Tea,1,5.50,,5.50
738,119,49,Lunch Special,Lunch Special,1,18.00,Entree: Spicy Nuggets,18.00
739,120,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
740,120,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
741,120,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
742,120,79,Add Noodles (Soup),Extras,1,3.00,,3.00
743,120,58,London Fog,Tea,1,5.50,,5.50
744,120,6,Gado Gado,Starters,1,14.00,,14.00
745,121,32,General Tao Chicken,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
746,121,76,Extra Veggies,Extras,1,4.00,,4.00
747,121,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
748,122,49,Lunch Special,Lunch Special,1,18.00,Entree: Teriyaki Chicken,18.00
749,122,49,Lunch Special,Lunch Special,1,18.00,Entree: Spicy Nuggets,18.00
750,122,51,Soy Latte,Coffee,1,5.50,,5.50
751,122,36,Spicy Shrimp,Plant-Based Meat,1,20.00,No Peanuts,20.00
752,122,7,Roti Canai,Starters,1,13.00,,13.00
753,123,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
754,123,62,Iced Lychee,Drinks,1,7.50,,7.50
755,123,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Green Beans,18.00
756,123,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
757,124,28,Ginger Beef,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
758,124,48,Brown Rice,Sides,1,3.00,,3.00
759,125,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
760,125,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
761,125,49,Lunch Special,Lunch Special,1,18.00,Entree: Ginger Beef,18.00
762,125,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
763,125,8,Breaded Cauliflower Bites,Starters,1,13.00,,13.00
764,126,26,Chili Tofu,Veggie & Tofu,1,19.00,Less Spicy,19.00
765,126,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Chicken,18.00
766,127,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
767,127,58,London Fog,Tea,1,5.50,,5.50
768,127,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,Gluten Friendly,20.00
769,127,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,,18.00
770,127,46,Jasmine Rice,Sides,1,2.75,,2.75
771,127,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
772,127,25,Mushroom Tofu,Veggie & Tofu,1,19.00,,19.00
773,127,46,Jasmine Rice,Sides,1,2.75,,2.75
774,127,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
775,127,70,Panna Cotta,Desserts,1,9.00,,9.00
776,127,71,Fried Banana with Coconut Ice Cream,Desserts,1,13.00,,13.00
